video_name,condition,onset_time,offset_time,duration,response,added_TRs,movie_path
yt-ix0bg7Lgyas_26.mp4,1,475.0885359,478.0882576,2.99972170000001,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-ix0bg7Lgyas_26.mp4
yt-qxNosFrsK1k_55.mp4,1,478.8389813,481.8275302,2.98854889999984,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-qxNosFrsK1k_55.mp4
flickr-7-9-6-9-9-2-6-7-5479699267_3.mp4,1,482.5894938,485.5803144,2.99082060000001,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\flickr-7-9-6-9-9-2-6-7-5479699267_3.mp4
vine-A-kid-bowing-a-wheel-JohnnyRandom-MgJUX6q5pV5_1.mp4,1,486.3399385,489.3285079,2.98856939999996,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\vine-A-kid-bowing-a-wheel-JohnnyRandom-MgJUX6q5pV5_1.mp4
vine-MVvgr5hA3JD_1.mp4,1,490.0906299,493.086927,2.99629709999999,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\vine-MVvgr5hA3JD_1.mp4
yt-cs7e8XeuSGw_61.mp4,1,493.8418879,496.8476489,3.00576099999989,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-cs7e8XeuSGw_61.mp4
yt---kgxi3dRc8_202.mp4,1,497.5923922,500.6086354,3.01624319999996,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt---kgxi3dRc8_202.mp4
vine-Clapping-to-make-the-clunk-of-the-water-wheel-with-Beckett-School-pupils-remakemuseum-Mte3Z7gqFh2_3.mp4,0,501.3429043,504.3298006,2.9868962999999,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\crowd_videos_3000ms\vine-Clapping-to-make-the-clunk-of-the-water-wheel-with-Beckett-School-pupils-remakemuseum-Mte3Z7gqFh2_3.mp4
flickr-3-5-1-9-5-7-1-6-5535195716_54.mp4,1,505.0934894,508.0903383,2.99684890000003,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\flickr-3-5-1-9-5-7-1-6-5535195716_54.mp4
yt-1iRW2U2jNPA_888.mp4,1,508.8442287,511.830252,2.98602329999994,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-1iRW2U2jNPA_888.mp4
